food_id,platform,restaurant_name,restaurant_id,food_item,category,food_price,delivery_fee,packaging_fee,tax_amount,final_price,delivery_time_min,restaurant_rating,review_count,available_coupon,coupon_discount,cashback,free_delivery,demand_level,time_slot,day_of_week,festival_indicator,timestamp
FOOD000125,Zomato,Minerva Coffee Shop,RES0024,Pesarattu,South Indian,88.03,16.02,20.01,7.29,131.35,33,4.6,8375,0,0.0,0.0,No,Medium,Dinner,Tuesday,0,2026-07-28 22:31:55
FOOD000126,Swiggy,Absolute Barbecues,RES0028,Paneer Butter Masala,North Indian,254.44,19.65,19.36,16.26,254.44,31,4.1,3323,1,90.7,0.0,No,Medium,Dinner,Sunday,0,2026-05-31 22:26:53
FOOD000127,Swiggy,Subway,RES0048,Cheese Sandwich,Sandwich,109.98,0.0,27.24,5.5,142.72,21,4.3,8142,0,0.0,0.0,Yes,Low,Breakfast,Wednesday,0,2026-06-24 07:11:42
FOOD000128,Zomato,La Pino'z Pizza,RES0009,Cheese Burst Pizza,Pizza,258.15,23.42,15.89,17.12,314.58,25,4.2,11934,0,0.0,0.0,No,Medium,Lunch,Wednesday,0,2026-07-29 14:11:46
FOOD000129,Zomato,Labbaik Sweets,RES0033,Kaju Katli (250g),Desserts,712.5,0.0,31.33,35.62,779.45,39,4.0,7389,0,0.0,0.0,Yes,Medium,Lunch,Monday,0,2026-07-20 14:41:12
FOOD000130,Swiggy,Alpha Hotel,RES0005,Veg Biryani,Biryani,196.65,34.51,17.01,16.04,217.27,49,4.1,6053,1,46.94,0.0,No,High,Lunch,Friday,1,2026-07-17 13:37:52
FOOD000131,Zomato,Baskin Robbins,RES0035,Gulab Jamun (4 pc),Desserts,100.69,31.81,18.93,10.76,162.19,39,4.3,1474,0,0.0,0.0,No,Medium,Dinner,Sunday,0,2026-07-12 20:40:07
FOOD000132,Zomato,Yo Momo,RES0047,Steamed Veg Momos,Momos,270.64,24.97,28.79,18.03,312.76,28,3.7,250,1,29.67,0.0,No,Medium,Dinner,Friday,0,2026-07-10 21:19:22
FOOD000133,Zomato,Faasos,RES0016,Chicken Zinger Burger,Burger,270.78,32.85,24.46,19.45,347.54,37,4.2,7359,0,0.0,0.0,No,Medium,Dinner,Monday,0,2026-04-13 21:05:39
FOOD000134,Zomato,Burger King,RES0012,Paneer Tikka Burger,Burger,164.3,0.0,20.96,8.22,193.48,40,4.0,11961,0,0.0,0.0,Yes,Medium,Lunch,Friday,0,2026-02-06 13:04:17
FOOD000135,Zomato,Wow China,RES0018,Chicken Manchurian,Chinese,247.74,23.64,21.89,16.64,309.91,39,3.1,6300,0,0.0,0.0,No,Medium,Dinner,Thursday,0,2026-05-21 21:31:35
FOOD000136,Zomato,Meenakshi Bhavan,RES0026,Masala Dosa,South Indian,244.84,26.58,27.95,17.03,316.4,35,4.5,156,0,0.0,0.0,No,Medium,Dinner,Tuesday,0,2026-06-09 22:18:37
FOOD000137,Swiggy,Pizza Hut,RES0008,Peppy Paneer Pizza,Pizza,808.86,19.75,26.76,44.0,899.37,30,4.2,3758,0,0.0,0.0,No,Low,Breakfast,Wednesday,0,2026-03-11 07:17:14
FOOD000138,Zomato,Wendy's,RES0015,Chicken Zinger Burger,Burger,293.3,32.88,21.24,20.58,297.03,41,4.0,10264,1,70.97,0.0,No,Medium,Dinner,Thursday,0,2026-03-12 21:00:37
FOOD000139,Zomato,Irani Chai Adda,RES0041,Iced Tea,Beverages,123.93,23.27,14.75,10.39,156.69,34,3.9,5455,1,15.65,0.0,No,Medium,Dinner,Sunday,0,2026-06-28 21:09:46
FOOD000140,Swiggy,Punjabi Rasoi,RES0027,Paneer Butter Masala,North Indian,332.95,34.17,18.02,22.8,407.94,54,4.0,6518,0,0.0,0.0,No,High,Dinner,Saturday,0,2026-06-27 20:43:57
FOOD000141,Zomato,Deli 9 Bistro,RES0030,Butter Chicken,North Indian,247.04,26.01,15.9,17.03,247.04,40,4.1,10210,1,69.69,0.0,No,Medium,Lunch,Sunday,0,2026-03-15 15:39:28
FOOD000142,Swiggy,Third Wave Coffee,RES0038,Fresh Lime Soda,Beverages,83.71,23.55,20.79,8.42,136.47,35,4.4,1924,0,0.0,0.0,No,Medium,Lunch,Thursday,0,2026-03-12 12:14:26
FOOD000143,Swiggy,Freshmenu Salads,RES0051,Caesar Salad,Salads,430.4,0.0,20.53,21.52,430.4,31,4.5,5869,1,85.11,0.0,Yes,Medium,Dinner,Monday,0,2026-02-16 04:26:52
FOOD000144,Zomato,Pista House,RES0006,Prawn Biryani,Biryani,829.52,14.37,14.96,44.06,835.75,35,3.9,9925,1,67.16,0.0,No,Low,Breakfast,Wednesday,0,2026-03-18 09:27:31
FOOD000145,Zomato,Beijing Bites,RES0021,Hakka Noodles,Chinese,224.14,21.41,15.44,15.06,276.05,34,3.7,4603,0,0.0,0.0,No,Medium,Dinner,Tuesday,0,2026-06-02 19:53:43
FOOD000146,Zomato,Wow Momo,RES0045,Paneer Momos,Momos,312.34,27.43,24.75,20.55,312.34,29,4.1,9966,1,97.67,0.0,No,Medium,Lunch,Saturday,0,2026-05-30 14:10:52
FOOD000147,Swiggy,Subway,RES0048,Club Sandwich,Sandwich,148.43,33.3,8.7,13.42,203.85,25,4.5,8077,0,0.0,28.81,No,Medium,Dinner,Thursday,0,2026-04-16 21:13:25
FOOD000148,Zomato,Oven Story Pizza,RES0010,Farmhouse Pizza,Pizza,290.67,31.92,24.31,20.28,367.18,55,4.1,5436,0,0.0,0.0,No,High,Dinner,Friday,1,2026-06-05 02:28:51
FOOD000149,Swiggy,Alpha Hotel,RES0005,Prawn Biryani,Biryani,646.48,24.83,23.9,36.79,732.0,30,4.0,6058,0,0.0,0.0,No,Medium,Dinner,Thursday,0,2026-04-30 20:34:10
FOOD000150,Swiggy,Behrouz Biryani,RES0014,Egg Biryani,Biryani,182.76,37.96,9.54,15.97,246.23,31,3.5,11882,0,0.0,0.0,No,Medium,Dinner,Friday,0,2026-05-22 21:04:05
FOOD000151,Swiggy,Domino's Pizza,RES0007,Margherita Pizza,Pizza,232.11,34.67,22.44,17.85,307.07,27,3.9,9813,0,0.0,0.0,No,Medium,Lunch,Wednesday,0,2026-04-15 12:23:16
FOOD000152,Swiggy,Beijing Bites,RES0021,Chilli Chicken,Chinese,1008.3,0.0,23.64,50.42,1082.36,28,3.5,4670,0,0.0,0.0,Yes,Medium,Lunch,Saturday,0,2026-02-21 16:14:05
FOOD000153,Zomato,McDonald's,RES0013,Paneer Tikka Burger,Burger,186.37,23.37,10.7,13.53,233.97,37,3.3,4208,0,0.0,19.85,No,Medium,Dinner,Sunday,0,2026-05-17 19:27:55
FOOD000154,Swiggy,Burger King,RES0012,Chicken Zinger Burger,Burger,190.09,27.3,21.05,14.42,217.4,45,4.0,11921,1,35.46,0.0,No,Medium,Dinner,Friday,0,2026-04-10 20:24:33
FOOD000155,Zomato,Almond House,RES0034,Ice Cream Tub,Desserts,365.1,19.24,28.03,21.72,434.09,33,4.8,10509,0,0.0,0.0,No,Medium,Dinner,Saturday,0,2026-06-06 21:01:03
FOOD000156,Swiggy,Chutneys,RES0022,Uttapam,South Indian,153.4,31.44,18.89,13.33,195.54,32,4.3,3061,1,21.52,0.0,No,Medium,Dinner,Friday,0,2026-07-31 19:43:24
FOOD000157,Zomato,Oven Story Pizza,RES0010,Peppy Paneer Pizza,Pizza,349.25,0.0,12.47,17.46,379.18,41,4.1,5427,0,0.0,0.0,Yes,Medium,Dinner,Tuesday,0,2026-06-30 22:54:40
FOOD000158,Swiggy,Rolls Kingdom,RES0043,Mutton Seekh Roll,Rolls,140.61,0.0,18.18,7.03,140.61,29,4.2,6788,1,49.13,0.0,Yes,Medium,Dinner,Sunday,0,2026-07-19 19:22:33
FOOD000159,Zomato,The Sandwich Co,RES0050,Chicken Sandwich,Sandwich,159.3,22.81,21.56,12.07,215.74,38,4.0,7958,0,0.0,35.28,No,Medium,Dinner,Sunday,0,2026-06-14 22:15:07
FOOD000160,Zomato,Sandwich Zone,RES0049,Grilled Veg Sandwich,Sandwich,126.44,0.0,19.38,6.32,129.03,35,3.5,1225,1,23.11,0.0,Yes,Medium,Lunch,Monday,0,2026-02-23 16:40:05
FOOD000161,Swiggy,Deli 9 Bistro,RES0030,Dal Makhani,North Indian,219.14,0.0,24.96,10.96,255.06,30,4.1,10223,0,0.0,0.0,Yes,Medium,Lunch,Monday,0,2026-06-08 14:38:18
FOOD000162,Zomato,Wrap Street,RES0044,Chicken Kathi Roll,Rolls,147.33,33.09,18.43,13.32,167.74,33,3.9,5382,1,44.43,0.0,No,Medium,Dinner,Wednesday,0,2026-06-03 22:49:35
FOOD000163,Zomato,Subway,RES0048,Club Sandwich,Sandwich,144.15,27.41,13.28,12.14,196.98,29,4.3,8098,0,0.0,0.0,No,Medium,Lunch,Wednesday,0,2026-04-22 14:35:25
FOOD000164,Zomato,Meenakshi Bhavan,RES0026,Filter Coffee,South Indian,48.63,26.05,24.62,7.12,106.42,56,4.4,153,0,0.0,0.0,No,High,Dinner,Saturday,0,2026-04-11 20:33:31
FOOD000165,Zomato,Minerva Coffee Shop,RES0024,Uttapam,South Indian,138.05,21.9,18.71,10.84,139.74,32,4.5,8363,1,49.76,0.0,No,Medium,Lunch,Tuesday,0,2026-05-12 13:50:06
FOOD000166,Zomato,Alpha Hotel,RES0005,Mutton Biryani,Biryani,408.73,31.53,22.02,26.11,429.44,44,4.1,6035,1,58.95,6.89,No,High,Dinner,Saturday,0,2026-04-18 22:15:21
FOOD000167,Zomato,Momo Point,RES0046,Tandoori Momos,Momos,182.89,20.64,22.16,12.86,186.38,43,4.5,1301,1,52.17,0.0,No,Medium,Dinner,Saturday,0,2026-06-06 19:49:26
FOOD000168,Zomato,Paradise Biryani,RES0001,Chicken Dum Biryani,Biryani,422.88,0.0,27.14,21.14,471.16,30,4.0,8298,0,0.0,6.29,Yes,Medium,Dinner,Wednesday,0,2026-07-29 20:22:30
FOOD000169,Zomato,Oven Story Pizza,RES0010,Farmhouse Pizza,Pizza,425.63,26.11,19.84,25.98,425.63,31,4.2,5436,1,82.06,0.0,No,Medium,Lunch,Thursday,0,2026-05-28 14:27:05
FOOD000170,Swiggy,La Pino'z Pizza,RES0009,Cheese Burst Pizza,Pizza,789.69,22.9,30.3,43.61,827.27,32,4.1,11836,1,59.23,0.0,No,Medium,Dinner,Monday,0,2026-03-16 21:55:16
FOOD000171,Swiggy,Chaayos,RES0037,Cold Coffee,Beverages,183.26,32.15,19.56,14.95,249.92,29,4.5,2845,0,0.0,0.0,No,Low,Breakfast,Wednesday,0,2026-02-11 09:13:07
FOOD000172,Swiggy,Dragon Wok,RES0020,Chicken Manchurian,Chinese,439.2,35.98,25.89,28.44,494.38,39,4.1,7604,1,35.13,0.0,No,Medium,Dinner,Tuesday,0,2026-07-07 19:15:41
FOOD000173,Swiggy,Beijing Bites,RES0021,Chilli Chicken,Chinese,324.09,26.51,13.18,20.98,333.9,31,3.6,4684,1,50.86,0.0,No,Medium,Dinner,Tuesday,0,2026-06-30 05:35:33
FOOD000174,Zomato,Cream Stone,RES0036,Osmania Biscuit (250g),Desserts,92.63,25.72,23.98,9.26,151.59,35,4.2,893,0,0.0,5.42,No,Medium,Dinner,Tuesday,0,2026-06-02 19:32:00
FOOD000175,Swiggy,Momo Point,RES0046,Paneer Momos,Momos,365.07,0.0,28.08,18.25,411.4,30,4.5,1292,0,0.0,0.0,Yes,Low,Breakfast,Wednesday,0,2026-04-01 09:42:28
FOOD000176,Swiggy,The Sandwich Co,RES0050,Chicken Sandwich,Sandwich,187.38,25.21,17.83,13.91,244.33,33,3.9,7976,0,0.0,0.0,No,Medium,Dinner,Friday,0,2026-02-06 00:05:29
FOOD000177,Swiggy,Dragon Wok,RES0020,Schezwan Rice,Chinese,219.06,31.88,23.32,16.69,290.95,51,4.1,7593,0,0.0,0.0,No,High,Lunch,Sunday,0,2026-04-12 12:00:32
FOOD000178,Zomato,Chutneys,RES0022,Pesarattu,South Indian,83.11,0.0,21.11,4.16,95.72,41,4.1,3064,1,12.66,0.0,Yes,Medium,Lunch,Wednesday,0,2026-02-18 13:04:11
FOOD000179,Swiggy,Rayalaseema Ruchulu,RES0025,Uttapam,South Indian,136.19,25.83,19.91,11.46,162.93,45,3.7,5953,1,30.46,0.0,No,Medium,Dinner,Thursday,0,2026-04-02 20:26:46
FOOD000180,Swiggy,Deli 9 Bistro,RES0030,Dal Makhani,North Indian,170.58,27.55,25.24,13.49,236.86,34,4.1,10159,0,0.0,0.0,No,Medium,Dinner,Wednesday,0,2026-05-20 20:40:57
FOOD000181,Swiggy,Chicago Pizza,RES0011,Chicken Supreme Pizza,Pizza,481.52,29.86,25.52,29.45,566.35,42,4.3,6140,0,0.0,0.0,No,Medium,Dinner,Wednesday,0,2026-06-10 22:52:44
FOOD000182,Swiggy,Minerva Coffee Shop,RES0024,Masala Dosa,South Indian,92.49,38.35,9.14,11.53,151.51,46,4.4,8356,0,0.0,0.0,No,High,Dinner,Saturday,0,2026-06-13 22:58:37
FOOD000183,Swiggy,Momo Point,RES0046,Paneer Momos,Momos,531.03,34.23,16.66,32.71,614.63,27,4.5,1300,0,0.0,0.0,No,Medium,Lunch,Sunday,0,2026-03-22 16:41:42
FOOD000184,Swiggy,Punjabi Rasoi,RES0027,Veg Thali,North Indian,533.52,28.11,22.92,31.74,616.29,27,3.9,6478,0,0.0,0.0,No,Medium,Dinner,Friday,0,2026-05-08 20:09:48
FOOD000185,Zomato,Punjabi Rasoi,RES0027,Veg Thali,North Indian,248.97,30.11,15.74,17.87,312.69,28,3.9,6501,0,0.0,0.0,No,Medium,Lunch,Friday,0,2026-06-19 13:37:15
FOOD000186,Swiggy,Momo Point,RES0046,Fried Chicken Momos,Momos,336.06,0.0,23.62,16.8,376.48,22,4.4,1265,0,0.0,0.0,Yes,Medium,Dinner,Wednesday,0,2026-02-25 19:01:22
FOOD000187,Swiggy,Sandwich Zone,RES0049,Grilled Veg Sandwich,Sandwich,242.82,24.46,23.51,16.54,307.33,34,3.4,1244,0,0.0,0.0,No,Medium,Lunch,Tuesday,0,2026-05-19 12:46:46
FOOD000188,Swiggy,Barbeque Nation,RES0029,Tandoori Roti (2 pc),North Indian,42.14,0.0,22.03,2.11,66.28,40,4.0,11264,0,0.0,0.0,Yes,Medium,Dinner,Monday,0,2026-03-09 22:50:05
FOOD000189,Zomato,Oven Story Pizza,RES0010,Farmhouse Pizza,Pizza,292.0,0.0,20.61,14.6,327.21,50,4.2,5468,0,0.0,0.0,Yes,High,Dinner,Sunday,0,2026-03-08 22:42:06
FOOD000190,Swiggy,Subway,RES0048,Chicken Sandwich,Sandwich,155.27,28.8,17.55,12.95,181.93,34,4.4,8157,1,32.64,0.0,No,Medium,Dinner,Friday,0,2026-03-27 22:22:45
FOOD000191,Swiggy,Almond House,RES0034,Gulab Jamun (4 pc),Desserts,76.43,26.12,21.62,8.52,132.69,31,4.9,10498,0,0.0,0.0,No,Medium,Dinner,Wednesday,0,2026-03-18 20:33:16
FOOD000192,Zomato,Cream Stone,RES0036,Double Ka Meetha,Desserts,105.92,31.46,23.03,10.96,171.37,34,4.0,890,0,0.0,0.0,No,Medium,Lunch,Wednesday,0,2026-07-22 12:08:10
FOOD000193,Zomato,La Pino'z Pizza,RES0009,Cheese Burst Pizza,Pizza,320.01,21.84,15.54,19.93,377.32,36,4.0,11876,0,0.0,15.83,No,Medium,Lunch,Monday,0,2026-02-23 12:01:03
FOOD000194,Swiggy,Meenakshi Bhavan,RES0026,Uttapam,South Indian,257.88,0.0,28.23,12.89,299.0,24,4.5,149,0,0.0,0.0,Yes,Medium,Dinner,Thursday,0,2026-04-16 21:52:23
FOOD000195,Zomato,Wow Momo,RES0045,Fried Chicken Momos,Momos,452.85,0.0,22.69,22.64,498.18,31,4.0,9971,0,0.0,0.0,Yes,Medium,Dinner,Wednesday,0,2026-05-13 19:29:48
FOOD000196,Zomato,La Pino'z Pizza,RES0009,Peppy Paneer Pizza,Pizza,264.66,26.93,23.91,18.08,271.61,52,4.1,11846,1,61.97,0.0,No,High,Dinner,Saturday,0,2026-05-16 20:45:52
FOOD000197,Swiggy,Behrouz Biryani,RES0014,Chicken Dum Biryani,Biryani,216.03,35.55,17.94,17.2,241.95,26,3.5,11858,1,44.77,0.0,No,Medium,Lunch,Friday,0,2026-03-27 14:44:07
FOOD000198,Swiggy,Barbeque Nation,RES0029,Paneer Butter Masala,North Indian,284.1,34.73,21.46,20.46,284.1,34,4.0,11272,1,80.55,0.0,No,Medium,Lunch,Friday,0,2026-04-24 12:34:24
FOOD000199,Zomato,Ram Ki Bandi,RES0023,Masala Dosa,South Indian,293.91,0.0,19.92,14.7,293.91,32,3.9,11646,1,57.51,0.0,Yes,Low,Breakfast,Thursday,0,2026-07-09 08:23:30
FOOD000200,Swiggy,La Pino'z Pizza,RES0009,Chicken Supreme Pizza,Pizza,464.38,21.98,13.48,27.18,527.02,37,4.1,11874,0,0.0,0.0,No,Medium,Lunch,Thursday,0,2026-07-23 13:41:56
FOOD000201,Zomato,Dragon Wok,RES0020,Veg Fried Rice,Chinese,144.6,40.71,12.67,14.56,212.54,46,4.2,7625,0,0.0,0.0,No,High,Dinner,Sunday,0,2026-02-08 23:54:25
FOOD000202,Swiggy,Rolls Kingdom,RES0043,Paneer Roll,Rolls,118.53,0.0,24.1,5.93,148.56,36,4.0,6822,0,0.0,0.0,Yes,Medium,Lunch,Tuesday,0,2026-04-28 13:36:41
FOOD000203,Swiggy,Paradise Biryani,RES0001,Veg Biryani,Biryani,200.42,22.2,19.42,14.02,207.16,38,4.0,8239,1,48.9,0.0,No,Medium,Dinner,Tuesday,0,2026-02-03 18:22:15
FOOD000204,Zomato,Wow Momo,RES0045,Fried Chicken Momos,Momos,184.25,29.18,10.41,14.46,238.3,39,4.2,9963,0,0.0,0.0,No,Medium,Dinner,Friday,0,2026-07-10 19:23:10
FOOD000205,Zomato,Rayalaseema Ruchulu,RES0025,Uttapam,South Indian,104.61,31.5,14.88,10.9,118.0,45,3.8,5956,1,43.89,0.0,No,High,Dinner,Tuesday,1,2026-04-14 20:47:28
FOOD000206,Zomato,Cream Stone,RES0036,Gulab Jamun (4 pc),Desserts,100.32,0.0,17.92,5.02,123.26,12,4.0,897,0,0.0,0.0,Yes,Low,Breakfast,Tuesday,0,2026-04-28 09:43:09
FOOD000207,Swiggy,Beijing Bites,RES0021,Chilli Chicken,Chinese,315.71,24.87,17.39,20.26,378.23,40,3.6,4649,0,0.0,0.0,No,Medium,Dinner,Tuesday,0,2026-06-23 21:51:33
FOOD000208,Zomato,Freshmenu Salads,RES0051,Caesar Salad,Salads,210.17,25.97,10.72,15.18,231.58,28,4.5,5871,1,30.46,0.0,No,Medium,Dinner,Saturday,0,2026-05-09 22:56:02
FOOD000209,Swiggy,Subway,RES0048,Chicken Sandwich,Sandwich,142.26,26.24,15.73,11.84,196.07,40,4.3,8061,0,0.0,0.0,No,Medium,Dinner,Tuesday,0,2026-06-09 21:03:35
FOOD000210,Swiggy,Absolute Barbecues,RES0028,Butter Chicken,North Indian,507.82,32.41,25.62,31.22,507.82,33,4.2,3296,1,115.64,0.0,No,Medium,Dinner,Thursday,0,2026-03-19 02:10:40
FOOD000211,Swiggy,Barbeque Nation,RES0029,Butter Chicken,North Indian,241.56,28.07,20.97,17.13,307.73,35,4.1,11321,0,0.0,0.0,No,Medium,Dinner,Thursday,0,2026-02-12 20:55:56
FOOD000212,Swiggy,Third Wave Coffee,RES0038,Masala Chai,Beverages,148.44,27.93,22.02,12.45,189.04,37,4.3,1884,1,21.8,0.0,No,Medium,Lunch,Sunday,0,2026-04-19 12:38:21
FOOD000213,Zomato,McDonald's,RES0013,Classic Veg Burger,Burger,109.93,24.7,25.73,9.94,122.25,24,3.5,4177,1,48.05,0.0,No,Low,Breakfast,Monday,0,2026-03-30 09:46:38
FOOD000214,Zomato,Wrap Street,RES0044,Veg Frankie Roll,Rolls,115.7,19.02,24.03,9.21,167.96,24,3.9,5366,0,0.0,0.0,No,Medium,Dinner,Monday,0,2026-07-13 21:08:05
FOOD000215,Zomato,Starbucks,RES0040,Iced Tea,Beverages,100.32,0.0,16.38,5.02,121.72,28,4.6,11717,0,0.0,0.0,Yes,Medium,Lunch,Saturday,0,2026-04-04 12:42:30
FOOD000216,Swiggy,Ohri's Jiva Imperia,RES0031,Paneer Butter Masala,North Indian,296.97,0.0,17.14,14.85,328.96,37,4.5,5792,0,0.0,0.0,Yes,Medium,Lunch,Sunday,0,2026-05-17 13:08:55
FOOD000217,Zomato,McDonald's,RES0013,Chicken Zinger Burger,Burger,369.16,24.77,29.03,22.92,397.26,25,3.4,4142,1,48.62,0.0,No,Low,Breakfast,Tuesday,0,2026-04-07 07:33:13
FOOD000218,Swiggy,Pista House,RES0006,Veg Biryani,Biryani,231.73,30.62,11.87,17.1,260.93,40,4.0,9917,1,30.39,0.0,No,Medium,Dinner,Thursday,0,2026-07-09 18:40:26
FOOD000219,Swiggy,Mainland China,RES0017,Chilli Chicken,Chinese,244.99,38.15,24.69,19.12,279.39,30,4.2,1837,1,47.56,0.0,No,Medium,Lunch,Monday,0,2026-03-02 15:57:17
FOOD000220,Swiggy,Wow Momo,RES0045,Fried Chicken Momos,Momos,140.12,0.0,14.44,7.01,161.57,31,3.9,9935,0,0.0,19.85,Yes,Medium,Breakfast,Sunday,0,2026-06-07 09:08:52
FOOD000221,Zomato,Shah Ghouse,RES0003,Veg Biryani,Biryani,190.08,0.0,19.16,9.5,190.08,34,3.9,774,1,52.35,0.0,Yes,Medium,Dinner,Thursday,0,2026-07-09 01:02:38
FOOD000222,Swiggy,Behrouz Biryani,RES0014,Prawn Biryani,Biryani,288.04,29.94,22.45,19.79,288.11,31,3.5,11911,1,72.11,0.0,No,Medium,Lunch,Monday,0,2026-02-23 12:18:45
FOOD000223,Swiggy,Ohri's Jiva Imperia,RES0031,Butter Chicken,North Indian,282.92,29.86,16.16,19.52,348.46,35,4.4,5745,0,0.0,16.22,No,Medium,Dinner,Friday,0,2026-07-31 19:42:16
FOOD000224,Swiggy,Rayalaseema Ruchulu,RES0025,Pesarattu,South Indian,86.87,35.54,25.56,10.74,158.71,31,3.9,5971,0,0.0,0.0,No,Medium,Lunch,Tuesday,0,2026-04-28 13:36:03
FOOD000225,Swiggy,Burger King,RES0012,Double Patty Burger,Burger,191.69,0.0,18.49,9.58,219.76,15,3.8,11900,0,0.0,0.0,Yes,Low,Breakfast,Tuesday,0,2026-03-10 07:54:14
FOOD000226,Swiggy,Sandwich Zone,RES0049,Bombay Sandwich,Sandwich,89.76,24.31,22.52,8.86,122.22,28,3.4,1257,1,23.23,0.0,No,Medium,Lunch,Thursday,0,2026-05-07 14:35:04
FOOD000227,Swiggy,Almond House,RES0034,Double Ka Meetha,Desserts,230.82,13.04,18.34,13.89,276.09,31,4.8,10484,0,0.0,0.0,No,Low,Breakfast,Saturday,0,2026-06-13 09:23:26
FOOD000228,Zomato,Chutneys,RES0022,Masala Dosa,South Indian,111.26,19.14,15.3,9.01,130.06,41,4.2,3070,1,24.65,21.61,No,Medium,Dinner,Monday,0,2026-05-25 22:06:06
FOOD000229,Swiggy,Ohri's Jiva Imperia,RES0031,Dal Makhani,North Indian,382.82,0.0,17.02,19.14,418.98,21,4.7,5768,0,0.0,0.0,Yes,Low,Breakfast,Thursday,0,2026-04-30 09:13:58
FOOD000230,Swiggy,Pizza Hut,RES0008,Farmhouse Pizza,Pizza,320.56,23.44,13.39,20.25,377.64,49,4.1,3727,0,0.0,0.0,No,Medium,Lunch,Monday,0,2026-03-23 16:00:30
FOOD000231,Zomato,Domino's Pizza,RES0007,Farmhouse Pizza,Pizza,389.17,0.0,20.16,19.46,389.17,35,3.9,9818,1,84.03,0.0,Yes,Medium,Lunch,Saturday,0,2026-03-28 13:19:07
FOOD000232,Zomato,Cream Stone,RES0036,Ice Cream Tub,Desserts,200.45,28.08,18.28,15.08,217.6,44,4.1,861,1,44.29,0.0,No,Medium,Lunch,Thursday,0,2026-04-30 14:32:38
FOOD000233,Zomato,Paradise Biryani,RES0001,Mutton Biryani,Biryani,418.57,0.0,21.57,20.93,461.07,34,4.0,8265,0,0.0,0.0,Yes,Medium,Dinner,Monday,0,2026-05-04 20:02:24
FOOD000234,Zomato,Yo Momo,RES0047,Fried Chicken Momos,Momos,174.62,21.57,13.24,12.61,191.69,46,3.6,196,1,30.35,0.0,No,Medium,Dinner,Monday,0,2026-03-30 21:50:51
FOOD000235,Swiggy,Punjabi Rasoi,RES0027,Butter Chicken,North Indian,773.44,0.0,31.42,38.67,843.53,35,3.9,6446,0,0.0,0.0,Yes,Medium,Breakfast,Sunday,0,2026-02-01 08:53:19
FOOD000236,Zomato,Green Bowl,RES0052,Caesar Salad,Salads,221.77,32.46,14.27,16.93,246.56,35,4.0,11356,1,38.87,0.0,No,Medium,Lunch,Saturday,0,2026-02-14 14:46:21
FOOD000237,Swiggy,Faasos,RES0016,Paneer Tikka Burger,Burger,134.77,0.0,22.02,6.74,163.53,31,4.2,7376,0,0.0,0.0,Yes,Medium,Dinner,Saturday,0,2026-06-20 22:53:23
FOOD000238,Swiggy,Yo Momo,RES0047,Tandoori Momos,Momos,172.19,31.06,14.21,14.2,209.05,42,3.6,280,1,22.61,0.0,No,High,Lunch,Sunday,0,2026-04-05 16:43:14
FOOD000239,Zomato,McDonald's,RES0013,Classic Veg Burger,Burger,123.81,0.0,15.51,6.19,123.81,39,3.3,4162,1,25.17,0.0,Yes,Medium,Lunch,Friday,0,2026-06-26 12:01:41
FOOD000240,Swiggy,Deli 9 Bistro,RES0030,Dal Makhani,North Indian,193.74,28.52,12.73,14.82,211.96,32,4.0,10208,1,37.85,0.0,No,Low,Breakfast,Friday,0,2026-05-15 09:44:38
FOOD000241,Zomato,Shah Ghouse,RES0003,Chicken Dum Biryani,Biryani,189.72,0.0,21.4,9.49,189.72,29,3.9,791,1,43.81,0.0,Yes,Low,Breakfast,Monday,0,2026-06-29 06:02:11
FOOD000242,Swiggy,Chaayos,RES0037,Cappuccino,Beverages,269.82,0.0,18.41,13.49,269.82,34,4.3,2845,1,89.21,0.0,Yes,Medium,Dinner,Saturday,0,2026-02-07 21:47:58
FOOD000243,Swiggy,McDonald's,RES0013,Chicken Zinger Burger,Burger,164.31,0.0,15.14,8.22,187.67,25,3.4,4144,0,0.0,0.0,Yes,Medium,Lunch,Wednesday,0,2026-06-10 14:43:17
FOOD000244,Zomato,Shah Ghouse,RES0003,Mutton Biryani,Biryani,333.37,22.75,19.69,20.76,333.37,42,3.8,854,1,104.93,0.0,No,Medium,Dinner,Friday,0,2026-03-20 20:34:20
FOOD000245,Swiggy,Wow China,RES0018,Schezwan Rice,Chinese,189.21,29.55,21.25,14.78,254.79,32,3.2,6267,0,0.0,0.0,No,Medium,Dinner,Friday,0,2026-04-24 18:45:55
FOOD000246,Swiggy,Sandwich Zone,RES0049,Bombay Sandwich,Sandwich,288.84,34.59,30.41,20.67,374.51,32,3.4,1271,0,0.0,0.0,No,Medium,Dinner,Friday,0,2026-07-03 22:25:21
FOOD000247,Zomato,Ohri's Jiva Imperia,RES0031,Veg Thali,North Indian,464.84,15.38,23.94,26.01,530.17,26,4.6,5802,0,0.0,0.0,No,Medium,Dinner,Wednesday,0,2026-04-15 19:29:31
FOOD000248,Swiggy,Rayalaseema Ruchulu,RES0025,Pesarattu,South Indian,90.67,27.51,23.0,9.49,150.67,28,3.8,5940,0,0.0,0.0,No,Medium,Dinner,Tuesday,0,2026-07-14 21:36:21
