ride_id,platform,pickup_location,destination,distance_km,estimated_duration_min,vehicle_type,fare_price,base_fare,surge_multiplier,estimated_arrival_min,driver_rating,available_coupon,coupon_discount,cashback,demand_level,weather_condition,traffic_level,day_of_week,hour_of_day,festival_indicator,timestamp
RIDE000144,Ola,Gandipet,Begumpet,23.81,45,Sedan,528.88,62.96,1.25,5,4.4,1,27.81,0.0,Medium,Cloudy,Low,Sunday,10,0,2026-03-15 10:31:06
RIDE000145,Uber,Gachibowli,Shamshabad Airport,30.53,54,Mini,796.89,46.33,1.7,4,4.7,0,0.0,0.0,Medium,Rain,Low,Saturday,16,0,2026-03-28 16:19:28
RIDE000146,Uber,Somajiguda,Dilsukhnagar,12.44,56,Mini,307.3,51.84,1.33,9,4.6,0,0.0,0.0,Medium,Cloudy,High,Tuesday,8,0,2026-07-21 08:25:59
RIDE000147,Uber,Kompally,Banjara Hills,23.01,66,Mini,417.14,55.0,1.13,1,4.0,1,118.53,0.0,Low,Sunny,Medium,Thursday,0,0,2026-07-09 00:09:07
RIDE000148,Uber,Begumpet,Shamshabad Airport,34.58,160,Mini,984.26,52.77,1.73,10,4.4,0,0.0,37.57,High,Sunny,High,Thursday,20,0,2026-06-04 20:59:10
RIDE000149,Uber,Secunderabad,Alwal,9.26,15,Auto,332.23,32.1,1.98,6,4.7,1,74.43,0.0,High,Rain,Low,Saturday,9,0,2026-07-18 09:32:20
RIDE000150,Ola,Secunderabad,Miyapur,21.44,56,Sedan,605.03,65.25,1.33,8,4.3,1,92.02,0.0,Medium,Sunny,Medium,Friday,9,0,2026-03-06 09:29:03
RIDE000151,Uber,Balanagar,Kapra,17.6,50,Bike,162.96,17.28,1.22,1,4.0,0,0.0,0.0,Medium,Sunny,Medium,Saturday,19,0,2026-05-30 19:35:32
RIDE000152,Rapido,Punjagutta,Kompally,19.97,36,Bike,116.32,12.03,1.07,3,4.4,0,0.0,0.0,Low,Sunny,Low,Thursday,7,0,2026-03-26 07:23:16
RIDE000153,Ola,Himayatnagar,Madinaguda,25.79,118,Auto,699.46,27.16,1.58,11,5.0,0,0.0,0.0,High,Cloudy,High,Wednesday,19,0,2026-03-11 19:58:10
RIDE000154,Uber,Madhapur,Koti,15.3,41,Bike,159.88,19.28,1.27,7,5.0,0,0.0,0.0,Medium,Cloudy,Medium,Wednesday,13,0,2026-03-18 13:54:24
RIDE000155,Ola,Sainikpuri,ECIL,3.81,11,Bike,74.28,16.95,1.87,11,4.2,0,0.0,0.0,High,Rain,Medium,Saturday,19,0,2026-05-09 19:18:55
RIDE000156,Uber,Financial District,Somajiguda,18.09,52,Mini,633.09,47.39,2.08,9,4.7,0,0.0,0.0,High,Cloudy,Medium,Friday,17,1,2026-07-17 17:03:40
RIDE000157,Ola,Uppal,Begumpet,16.52,79,Bike,159.08,19.22,1.1,3,4.6,1,55.5,0.0,Low,Sunny,High,Thursday,13,0,2026-02-12 13:11:41
RIDE000158,Ola,Nampally,Secunderabad,8.65,39,Bike,163.43,15.35,2.02,11,4.2,0,0.0,44.32,High,Sunny,High,Friday,20,1,2026-06-05 20:24:38
RIDE000159,Uber,Shamirpet,Madhapur,36.17,166,Bike,583.4,17.55,2.02,12,4.6,0,0.0,0.0,High,Rain,High,Thursday,17,0,2026-02-12 17:41:13
RIDE000160,Ola,Secunderabad,Gandipet,26.82,51,Bike,161.41,17.78,1.03,4,4.5,0,0.0,0.0,Low,Sunny,Low,Thursday,6,0,2026-05-21 06:59:04
RIDE000161,Uber,Madhapur,KPHB Colony,6.86,31,Auto,233.82,28.55,1.7,9,4.7,0,0.0,0.0,High,Cloudy,High,Thursday,18,0,2026-05-07 18:55:50
RIDE000162,Rapido,Manikonda,Himayatnagar,15.42,68,Auto,417.34,21.33,1.58,11,4.4,0,0.0,0.0,High,Sunny,High,Friday,18,0,2026-02-20 18:11:08
RIDE000163,Ola,Charminar,Dilsukhnagar,8.43,40,Bike,94.05,19.02,1.21,7,4.7,1,25.95,0.0,Medium,Sunny,High,Tuesday,21,0,2026-06-23 21:17:07
RIDE000164,Uber,Jubilee Hills,Moosapet,6.27,31,Auto,189.07,33.2,1.34,8,4.7,0,0.0,20.16,Medium,Sunny,High,Friday,14,0,2026-06-26 14:50:20
RIDE000165,Ola,Financial District,Begumpet,18.58,53,Mini,328.66,51.34,1.14,4,4.4,0,0.0,0.0,Low,Sunny,Medium,Sunday,7,0,2026-03-01 07:11:50
RIDE000166,Uber,Miyapur,Madhapur,7.69,38,Sedan,368.72,66.6,1.56,4,4.6,1,57.74,0.0,Medium,Rain,High,Tuesday,23,0,2026-02-17 23:05:43
RIDE000167,Ola,Kukatpally,Gandipet,20.24,58,Sedan,566.43,73.12,1.27,7,5.0,0,0.0,0.0,Medium,Sunny,Medium,Monday,19,0,2026-05-11 19:36:12
RIDE000168,Ola,Nagole,Begumpet,18.07,36,Sedan,384.57,68.91,1.05,5,4.4,0,0.0,0.0,Low,Sunny,Low,Sunday,7,0,2026-05-03 07:41:30
RIDE000169,Uber,Nampally,Alwal,16.7,78,Auto,505.85,29.24,1.65,14,4.8,0,0.0,0.0,High,Sunny,High,Tuesday,17,0,2026-07-07 17:35:07
RIDE000170,Uber,Himayatnagar,Moosapet,13.91,40,Mini,316.02,56.11,1.21,3,4.5,0,0.0,50.89,Medium,Sunny,Medium,Friday,21,0,2026-05-29 21:39:33
RIDE000171,Rapido,Rajendranagar,Shamshabad Airport,13.8,37,Auto,218.22,22.32,1.01,5,5.0,0,0.0,0.0,Low,Sunny,Medium,Saturday,15,0,2026-05-02 15:54:02
RIDE000172,Uber,Himayatnagar,Rajendranagar,18.01,78,Auto,519.34,25.76,1.6,10,4.5,0,0.0,0.0,High,Sunny,High,Wednesday,18,0,2026-03-18 18:06:24
RIDE000173,Rapido,Abids,Secunderabad,8.89,41,Bike,136.39,17.95,1.56,9,4.6,0,0.0,0.0,High,Cloudy,High,Monday,8,0,2026-02-09 08:02:52
RIDE000174,Uber,Sainikpuri,Kukatpally,21.06,55,Mini,666.61,51.14,1.96,6,4.4,0,0.0,0.0,High,Rain,Medium,Wednesday,19,0,2026-06-03 19:20:00
RIDE000175,Ola,Nampally,Shamirpet,36.4,68,Sedan,705.55,75.25,1.12,1,4.6,0,0.0,0.0,Low,Sunny,Low,Friday,13,0,2026-04-03 13:42:04
RIDE000176,Uber,Somajiguda,Moosapet,8.61,27,Mini,217.26,59.82,1.09,3,4.2,1,45.88,0.0,Low,Cloudy,Medium,Tuesday,12,0,2026-06-16 12:58:34
RIDE000177,Ola,Vanasthalipuram,Rajendranagar,21.43,58,Bike,173.73,15.82,1.04,6,4.3,1,25.42,0.0,Low,Sunny,Medium,Friday,15,0,2026-05-22 15:52:50
RIDE000178,Uber,Punjagutta,Abids,7.29,16,Bike,104.36,18.63,1.57,3,4.7,0,0.0,0.0,Medium,Rain,Low,Monday,16,0,2026-04-20 16:32:53
RIDE000179,Uber,Moosapet,Dilsukhnagar,22.45,103,Sedan,862.24,76.14,1.61,13,4.5,0,0.0,47.12,High,Sunny,High,Thursday,18,0,2026-05-21 18:30:04
RIDE000180,Ola,Panjagutta,Balanagar,7.17,17,Auto,171.08,25.87,1.36,7,4.5,0,0.0,32.57,Medium,Sunny,Medium,Sunday,19,0,2026-06-28 19:37:24
RIDE000181,Uber,Uppal,Balanagar,19.17,55,Bike,238.64,17.56,1.69,7,4.8,1,43.15,0.0,High,Sunny,Medium,Tuesday,9,0,2026-04-21 09:56:46
RIDE000182,Rapido,Punjagutta,Madinaguda,16.84,76,Bike,157.4,16.93,1.21,5,4.5,1,46.79,0.0,Medium,Sunny,High,Monday,18,0,2026-03-09 18:20:33
RIDE000183,Ola,Uppal,LB Nagar,8.4,17,Auto,150.65,29.17,1.0,1,4.6,0,0.0,0.0,Low,Sunny,Low,Tuesday,5,0,2026-06-02 05:45:16
RIDE000184,Uber,Moosapet,Begumpet,6.97,31,Auto,199.22,28.22,1.38,5,5.0,1,35.43,0.0,Medium,Sunny,High,Monday,9,0,2026-07-06 09:15:25
RIDE000185,Rapido,Bowenpally,Kompally,10.1,20,Bike,73.82,12.28,1.26,6,4.0,0,0.0,0.0,Medium,Sunny,Low,Thursday,8,0,2026-06-18 08:05:35
RIDE000186,Uber,Chandanagar,Punjagutta,21.24,56,Bike,308.85,20.11,1.67,5,4.5,0,0.0,0.0,Medium,Rain,Medium,Saturday,6,0,2026-04-11 06:04:09
RIDE000187,Rapido,Kompally,Uppal,24.91,114,Auto,581.24,22.55,1.39,8,4.8,1,104.21,0.0,Medium,Sunny,High,Thursday,13,0,2026-06-11 13:49:46
RIDE000188,Uber,Nagole,Gandipet,33.41,60,Sedan,639.14,71.54,1.02,4,4.0,0,0.0,18.68,Low,Sunny,Low,Tuesday,7,0,2026-06-09 07:06:43
RIDE000189,Uber,Himayatnagar,Miyapur,23.52,69,Mini,443.5,46.17,1.09,1,4.9,0,0.0,0.0,Low,Cloudy,Medium,Sunday,6,0,2026-04-19 06:47:50
RIDE000190,Rapido,Toli Chowki,Begumpet,10.42,21,Auto,182.05,26.49,1.08,3,4.6,1,26.78,0.0,Low,Sunny,Low,Tuesday,15,0,2026-05-26 15:41:55
RIDE000191,Ola,Toli Chowki,Bowenpally,14.54,40,Mini,250.15,44.2,1.04,2,4.6,0,0.0,44.76,Low,Sunny,Medium,Tuesday,2,0,2026-02-10 02:09:27
RIDE000192,Uber,Madinaguda,Somajiguda,18.91,34,Sedan,447.51,66.0,1.09,5,4.5,0,0.0,0.0,Low,Sunny,Low,Thursday,16,0,2026-06-25 16:17:16
RIDE000193,Ola,KPHB Colony,Rajendranagar,25.18,49,Mini,478.1,46.56,1.36,3,4.7,0,0.0,0.0,Medium,Sunny,Low,Saturday,21,0,2026-07-11 21:30:22
RIDE000194,Ola,Uppal,Banjara Hills,17.67,46,Bike,171.81,15.01,1.28,5,5.0,0,0.0,0.0,Medium,Sunny,Medium,Tuesday,21,0,2026-03-24 21:33:19
RIDE000195,Rapido,Kukatpally,Gandipet,19.87,56,Bike,128.38,13.87,1.07,4,4.6,0,0.0,0.0,Low,Sunny,Medium,Tuesday,14,0,2026-03-24 14:58:13
RIDE000196,Ola,Vanasthalipuram,Nanakramguda,35.78,67,Bike,238.89,16.52,1.03,3,4.6,1,73.81,0.0,Low,Sunny,Low,Sunday,15,0,2026-07-19 15:06:22
RIDE000197,Ola,BHEL Township,Sainikpuri,36.04,170,Mini,748.78,45.14,1.25,8,4.3,1,31.0,0.0,Medium,Sunny,High,Thursday,21,0,2026-02-12 21:12:18
RIDE000198,Uber,Kukatpally,Shankarpally,35.66,168,Mini,1294.69,59.84,1.97,11,4.7,1,86.43,0.0,High,Rain,High,Thursday,8,0,2026-02-26 08:12:52
RIDE000199,Uber,Financial District,Jubilee Hills,11.08,54,Auto,263.53,26.39,1.21,5,4.3,0,0.0,0.0,Medium,Sunny,High,Thursday,10,0,2026-04-02 10:05:25
RIDE000200,Uber,Nanakramguda,Madhapur,9.06,14,Bike,71.03,15.67,1.0,1,4.3,0,0.0,0.0,Low,Sunny,Low,Thursday,11,0,2026-02-26 11:13:04
RIDE000201,Ola,Secunderabad,Vanasthalipuram,18.65,49,Bike,253.44,16.25,1.96,7,4.1,1,34.78,0.0,High,Rain,Medium,Friday,9,0,2026-03-27 09:32:34
RIDE000202,Ola,Bowenpally,Punjagutta,8.29,21,Mini,194.82,52.7,1.26,2,4.5,1,63.8,0.0,Medium,Cloudy,Medium,Monday,19,0,2026-03-02 19:15:56
RIDE000203,Uber,Koti,Kukatpally,19.24,37,Auto,444.35,28.95,1.39,4,4.4,0,0.0,48.4,Medium,Cloudy,Low,Sunday,9,0,2026-05-31 09:14:20
RIDE000204,Rapido,Nagole,Banjara Hills,19.91,54,Auto,380.36,21.56,1.31,7,4.9,0,0.0,0.0,Medium,Sunny,Medium,Wednesday,10,0,2026-07-22 10:44:41
RIDE000205,Uber,Banjara Hills,Punjagutta,2.9,8,Mini,129.65,55.3,1.32,7,4.3,0,0.0,0.0,Medium,Sunny,Medium,Thursday,21,0,2026-03-26 21:32:01
RIDE000206,Ola,Panjagutta,Attapur,9.05,25,Mini,174.02,52.98,1.07,2,4.7,0,0.0,0.0,Low,Sunny,Medium,Thursday,7,0,2026-02-19 07:57:42
RIDE000207,Ola,ECIL,Vanasthalipuram,21.34,40,Mini,334.44,52.84,1.05,3,4.4,1,51.0,0.0,Low,Sunny,Low,Friday,23,0,2026-05-22 23:09:02
RIDE000208,Ola,Madhapur,Financial District,8.39,39,Sedan,387.25,61.78,1.73,10,4.7,0,0.0,0.0,High,Sunny,High,Wednesday,9,0,2026-07-15 09:03:01
RIDE000209,Ola,Tolichowki,Shamirpet,40.0,184,Bike,602.51,19.93,1.67,12,4.5,0,0.0,0.0,High,Sunny,High,Friday,17,0,2026-02-06 17:14:42
RIDE000210,Uber,Banjara Hills,Begumpet,6.41,18,Sedan,322.42,67.94,1.65,14,4.5,0,0.0,38.79,High,Sunny,Medium,Saturday,21,0,2026-04-25 21:58:48
RIDE000211,Uber,Shamirpet,Nanakramguda,42.69,196,Bike,690.11,15.5,1.69,11,4.5,0,0.0,0.0,High,Sunny,High,Thursday,19,0,2026-07-16 19:45:13
RIDE000212,Ola,Banjara Hills,Moosapet,6.62,10,Sedan,221.94,69.61,1.23,7,4.4,0,0.0,0.0,Medium,Cloudy,Low,Monday,9,0,2026-03-09 09:33:52
RIDE000213,Rapido,Malakpet,Gachibowli,25.74,51,Bike,155.26,12.18,1.0,4,4.2,0,0.0,0.0,Low,Sunny,Low,Thursday,15,0,2026-05-07 15:43:25
RIDE000214,Ola,Shamshabad Airport,Attapur,22.25,101,Auto,624.73,25.42,1.59,8,4.9,1,49.09,0.0,High,Sunny,High,Sunday,20,0,2026-03-08 20:55:41
RIDE000215,Rapido,Moosapet,Miyapur,10.22,17,Bike,71.06,14.67,1.03,1,4.0,0,0.0,0.0,Low,Sunny,Low,Sunday,7,0,2026-02-08 07:53:56
RIDE000216,Uber,Banjara Hills,ECIL,23.44,44,Auto,413.07,34.35,1.07,2,5.0,0,0.0,0.0,Low,Cloudy,Low,Thursday,11,0,2026-07-30 11:43:00
RIDE000217,Uber,Kapra,Hitech City,26.08,123,Mini,520.42,45.27,1.21,7,4.6,1,72.54,0.0,Medium,Sunny,High,Sunday,6,0,2026-06-28 06:12:53
RIDE000218,Rapido,Gandipet,Sainikpuri,40.75,77,Bike,296.88,17.71,1.34,8,5.0,0,0.0,0.0,Medium,Cloudy,Low,Friday,19,0,2026-07-03 19:20:56
RIDE000219,Ola,Kompally,Nagole,27.55,49,Bike,174.56,18.62,1.0,5,4.5,0,0.0,0.0,Low,Sunny,Low,Friday,22,0,2026-07-31 22:44:35
RIDE000220,Rapido,Rajendranagar,Dilsukhnagar,20.0,37,Auto,278.56,24.39,1.02,4,4.5,0,0.0,0.0,Low,Cloudy,Low,Friday,14,0,2026-02-27 14:06:50
RIDE000221,Ola,Madinaguda,Shamirpet,36.47,69,Auto,536.8,32.75,1.0,3,4.5,0,0.0,0.0,Low,Sunny,Low,Wednesday,2,0,2026-05-20 02:16:46
RIDE000222,Ola,ECIL,Mehdipatnam,20.39,39,Auto,406.73,30.76,1.27,8,4.7,0,0.0,22.31,Medium,Sunny,Low,Thursday,17,0,2026-04-09 17:14:13
RIDE000223,Ola,Tolichowki,Himayatnagar,10.81,51,Bike,189.65,16.67,1.96,8,4.3,0,0.0,0.0,High,Rain,High,Wednesday,20,0,2026-06-03 20:54:33
RIDE000224,Uber,Kompally,Secunderabad,15.83,43,Sedan,710.22,77.39,1.86,14,4.8,0,0.0,0.0,High,Rain,Medium,Thursday,10,0,2026-04-30 10:12:58
RIDE000225,Rapido,Dilsukhnagar,Bowenpally,15.64,69,Bike,179.41,13.63,1.57,8,4.2,0,0.0,30.03,High,Sunny,High,Wednesday,17,0,2026-07-08 17:47:42
RIDE000226,Uber,Vanasthalipuram,Tolichowki,22.29,42,Auto,415.88,26.14,1.22,4,4.5,1,19.33,0.0,Medium,Sunny,Low,Sunday,17,0,2026-06-21 17:47:27
RIDE000227,Ola,Kondapur,Sainikpuri,26.74,70,Mini,515.96,41.35,1.3,6,5.0,1,13.26,0.0,Medium,Sunny,Medium,Saturday,19,0,2026-07-18 19:51:24
RIDE000228,Uber,Miyapur,Moosapet,10.18,22,Mini,199.69,56.19,1.0,4,4.7,0,0.0,0.0,Low,Cloudy,Low,Thursday,14,0,2026-06-04 14:08:21
RIDE000229,Ola,Kapra,Moosapet,18.28,55,Bike,283.6,15.95,2.02,12,4.4,0,0.0,0.0,High,Rain,Medium,Thursday,9,0,2026-07-09 09:48:05
RIDE000230,Ola,Kapra,Madhapur,25.67,68,Mini,496.89,43.17,1.24,5,4.3,0,0.0,0.0,Medium,Sunny,Medium,Saturday,20,0,2026-02-07 20:44:58
RIDE000231,Ola,Sainikpuri,Abids,17.99,81,Mini,559.79,44.85,1.94,13,4.3,0,0.0,0.0,High,Rain,High,Thursday,21,0,2026-05-28 21:59:22
RIDE000232,Rapido,Ameerpet,Somajiguda,2.3,8,Auto,70.52,22.71,1.27,9,4.8,1,13.24,0.0,Medium,Sunny,Medium,Monday,21,0,2026-07-06 21:45:38
RIDE000233,Uber,ECIL,Balanagar,18.02,34,Bike,148.53,17.92,1.0,1,4.8,1,38.81,0.0,Low,Cloudy,Low,Tuesday,0,0,2026-02-03 00:28:26
RIDE000234,Ola,Shamshabad Airport,Punjagutta,28.3,54,Bike,265.1,15.56,1.63,7,4.5,0,0.0,0.0,Medium,Sunny,Low,Friday,13,1,2026-07-17 13:09:04
RIDE000235,Rapido,Sainikpuri,Kapra,1.86,9,Bike,49.6,15.15,1.65,13,4.1,0,0.0,21.33,High,Sunny,High,Thursday,10,0,2026-02-05 10:17:16
RIDE000236,Uber,Abids,Manikonda,13.77,67,Bike,134.89,18.55,1.07,3,4.6,0,0.0,23.51,Low,Sunny,High,Monday,7,0,2026-04-27 07:30:25
RIDE000237,Ola,Malakpet,Secunderabad,8.7,38,Mini,261.05,49.58,1.58,11,4.4,1,12.96,0.0,High,Cloudy,High,Wednesday,19,0,2026-03-18 19:15:03
RIDE000238,Uber,Jubilee Hills,Uppal,21.03,100,Sedan,657.67,88.3,1.21,4,4.5,0,0.0,0.0,Medium,Sunny,High,Thursday,17,0,2026-07-16 17:23:52
RIDE000239,Ola,Punjagutta,Kondapur,12.42,20,Bike,113.02,18.28,1.26,8,4.9,0,0.0,0.0,Medium,Sunny,Low,Monday,18,0,2026-02-16 18:34:44
RIDE000240,Uber,Nanakramguda,Himayatnagar,19.1,86,Bike,237.69,20.9,1.3,5,4.4,0,0.0,0.0,Medium,Sunny,High,Monday,10,0,2026-04-13 10:42:44
RIDE000241,Ola,Alwal,Tolichowki,21.87,103,Mini,499.71,48.11,1.3,7,4.8,0,0.0,0.0,Medium,Sunny,High,Sunday,19,0,2026-02-15 19:24:43
RIDE000242,Ola,Nagole,Vanasthalipuram,5.67,15,Sedan,149.34,60.27,1.0,3,4.5,1,28.14,0.0,Low,Cloudy,Medium,Tuesday,12,0,2026-05-05 12:50:10
RIDE000243,Uber,Nagole,Sainikpuri,17.87,50,Mini,472.47,45.35,1.68,10,4.5,0,0.0,0.0,High,Sunny,Medium,Tuesday,10,0,2026-05-19 10:08:07
RIDE000244,Uber,Financial District,Madinaguda,10.97,32,Bike,94.99,19.76,1.0,4,5.0,0,0.0,0.0,Low,Sunny,Medium,Monday,7,0,2026-03-09 07:35:17
RIDE000245,Ola,BHEL Township,Tolichowki,20.12,91,Bike,305.23,17.53,1.59,12,4.3,1,95.05,0.0,High,Sunny,High,Tuesday,20,0,2026-02-24 20:50:49
RIDE000246,Uber,Nanakramguda,Himayatnagar,19.76,55,Bike,340.22,19.68,2.0,10,4.7,0,0.0,0.0,High,Rain,Medium,Friday,17,0,2026-07-31 17:20:52
RIDE000247,Ola,Charminar,Dilsukhnagar,7.56,9,Auto,173.04,31.32,1.34,5,4.4,0,0.0,0.0,Medium,Cloudy,Low,Saturday,10,0,2026-07-04 10:12:39
RIDE000248,Rapido,Punjagutta,Balanagar,5.76,12,Auto,196.31,22.43,2.02,11,4.6,0,0.0,0.0,High,Rain,Medium,Thursday,19,0,2026-06-18 19:02:35
RIDE000249,Uber,Alwal,Gachibowli,26.01,48,Auto,811.02,27.08,1.94,10,4.1,0,0.0,0.0,High,Rain,Low,Saturday,9,0,2026-04-04 09:00:00
RIDE000250,Ola,Jubilee Hills,Miyapur,10.2,25,Mini,206.08,42.53,1.24,7,4.2,0,0.0,0.0,Medium,Cloudy,Medium,Sunday,10,0,2026-05-24 10:11:19
RIDE000251,Rapido,Himayatnagar,Punjagutta,6.26,27,Bike,92.07,15.04,1.61,11,4.4,0,0.0,0.0,High,Sunny,High,Monday,8,0,2026-07-20 08:02:39
RIDE000252,Ola,Balanagar,Financial District,16.63,32,Sedan,689.56,64.95,1.97,10,4.6,1,26.58,0.0,High,Rain,Low,Monday,17,0,2026-06-08 17:19:38
RIDE000253,Uber,Vanasthalipuram,BHEL Township,48.68,92,Sedan,936.03,78.73,1.0,4,4.3,1,43.23,0.0,Low,Sunny,Low,Saturday,12,0,2026-04-18 12:14:09
RIDE000254,Ola,Tolichowki,Charminar,11.53,18,Bike,95.52,17.44,1.24,7,4.3,0,0.0,0.0,Medium,Sunny,Low,Sunday,21,0,2026-03-01 21:17:30
RIDE000255,Rapido,Moosapet,Shamshabad Airport,33.25,85,Bike,232.9,16.14,1.06,5,4.4,0,0.0,38.79,Low,Sunny,Medium,Monday,5,0,2026-07-06 05:55:04
RIDE000256,Uber,Dilsukhnagar,Alwal,22.42,102,Sedan,981.08,80.04,1.74,10,4.3,0,0.0,0.0,High,Cloudy,High,Monday,20,0,2026-07-20 20:13:27
RIDE000257,Ola,Begumpet,Miyapur,17.46,36,Bike,118.1,15.2,1.0,1,4.8,0,0.0,0.0,Low,Sunny,Low,Thursday,16,0,2026-06-25 16:33:34
RIDE000258,Rapido,Manikonda,Kompally,25.79,51,Auto,437.76,23.25,1.2,4,4.1,0,0.0,27.83,Medium,Sunny,Low,Thursday,10,0,2026-07-16 10:19:50
RIDE000259,Rapido,Uppal,Begumpet,15.95,46,Bike,130.96,12.03,1.24,5,4.6,1,34.15,0.0,Medium,Sunny,Medium,Saturday,18,0,2026-03-28 18:44:30
RIDE000260,Ola,Shankarpally,Malakpet,51.08,143,Auto,1317.76,28.45,1.64,10,4.8,1,60.51,0.0,High,Cloudy,Medium,Thursday,20,0,2026-04-02 20:19:01
RIDE000261,Uber,Sainikpuri,Madhapur,23.83,110,Sedan,640.56,72.32,1.21,4,4.3,1,62.86,0.0,Medium,Sunny,High,Wednesday,2,0,2026-07-29 02:03:20
RIDE000262,Uber,KPHB Colony,Moosapet,8.16,17,Bike,70.9,18.06,1.0,2,4.7,1,16.83,0.0,Low,Cloudy,Low,Thursday,7,0,2026-04-23 07:03:00
RIDE000263,Rapido,Kukatpally,Manikonda,12.11,32,Bike,136.4,13.16,1.59,7,4.5,0,0.0,23.03,Medium,Rain,Medium,Friday,15,0,2026-04-17 15:12:32
RIDE000264,Ola,Toli Chowki,Punjagutta,8.27,24,Auto,198.33,32.31,1.24,2,4.5,1,16.67,0.0,Medium,Cloudy,Medium,Thursday,20,0,2026-02-12 20:07:55
RIDE000265,Uber,Somajiguda,Nanakramguda,17.17,46,Mini,454.16,53.31,1.52,5,4.5,0,0.0,0.0,Medium,Rain,Medium,Monday,16,0,2026-07-06 16:18:30
RIDE000266,Uber,Balanagar,Shamshabad Airport,34.16,94,Auto,678.09,28.28,1.28,4,4.4,1,26.1,0.0,Medium,Sunny,Medium,Tuesday,10,0,2026-07-07 10:57:11
RIDE000267,Rapido,Kapra,Uppal,9.32,25,Bike,80.35,14.04,1.26,8,4.7,1,23.11,0.0,Medium,Cloudy,Medium,Saturday,21,0,2026-06-20 21:26:08
RIDE000268,Rapido,Sainikpuri,Shamirpet,17.2,83,Bike,196.31,15.87,1.71,9,4.5,0,0.0,0.0,High,Sunny,High,Tuesday,18,0,2026-03-17 18:45:12
RIDE000269,Uber,Attapur,Balanagar,14.95,44,Auto,362.1,27.19,1.37,4,4.1,0,0.0,15.49,Medium,Sunny,Medium,Sunday,19,0,2026-02-08 19:49:01
RIDE000270,Ola,Mehdipatnam,BHEL Township,24.98,46,Auto,366.96,31.82,1.0,2,4.4,0,0.0,0.0,Low,Sunny,Low,Friday,13,0,2026-02-06 13:17:55
RIDE000271,Uber,Ameerpet,Nagole,17.66,82,Sedan,748.94,74.62,1.62,10,4.7,0,0.0,0.0,High,Sunny,High,Wednesday,8,0,2026-06-17 08:13:30
RIDE000272,Ola,Hitech City,Charminar,18.8,85,Bike,274.62,15.78,1.74,12,4.9,0,0.0,0.0,High,Sunny,High,Wednesday,20,0,2026-04-01 20:38:55
RIDE000273,Ola,Hitech City,Madhapur,1.0,5,Mini,111.78,40.95,1.99,12,4.8,1,33.58,0.0,High,Sunny,High,Tuesday,20,1,2026-04-14 20:21:44
RIDE000274,Uber,Punjagutta,Bowenpally,8.9,25,Auto,171.87,34.99,1.06,5,4.0,0,0.0,0.0,Low,Sunny,Medium,Friday,7,0,2026-05-15 07:56:31
RIDE000275,Rapido,Attapur,Malakpet,10.24,49,Bike,122.53,13.53,1.55,12,4.5,0,0.0,0.0,High,Sunny,High,Monday,20,0,2026-06-29 20:08:37
RIDE000276,Rapido,Nanakramguda,Alwal,27.9,76,Bike,278.09,12.87,1.59,7,4.3,0,0.0,0.0,High,Sunny,Medium,Monday,8,0,2026-06-01 08:28:24
RIDE000277,Rapido,Charminar,Koti,3.75,20,Auto,105.15,20.01,1.27,8,4.9,0,0.0,0.0,Medium,Cloudy,High,Wednesday,10,0,2026-02-25 10:11:07
RIDE000278,Ola,Panjagutta,Nanakramguda,15.28,30,Bike,108.38,18.35,1.02,8,4.1,1,36.05,0.0,Low,Cloudy,Low,Friday,22,0,2026-07-03 22:42:37
RIDE000279,Rapido,Madhapur,Secunderabad,15.39,41,Bike,185.11,16.51,1.72,10,4.3,0,0.0,0.0,High,Sunny,Medium,Wednesday,18,0,2026-07-08 18:09:44
RIDE000280,Ola,Shamshabad Airport,Bowenpally,38.52,70,Sedan,883.68,74.36,1.28,8,4.5,0,0.0,0.0,Medium,Sunny,Low,Wednesday,17,0,2026-02-04 17:04:17
RIDE000281,Ola,Dilsukhnagar,Koti,7.71,23,Mini,155.01,49.08,1.12,2,4.5,0,0.0,38.42,Low,Cloudy,Medium,Friday,16,0,2026-02-13 16:03:28
RIDE000282,Uber,KPHB Colony,Dilsukhnagar,25.58,48,Mini,502.01,45.72,1.34,7,4.7,0,0.0,0.0,Medium,Sunny,Low,Monday,19,0,2026-02-09 19:37:46
RIDE000283,Ola,LB Nagar,Jubilee Hills,25.47,46,Bike,237.8,15.67,1.36,6,4.5,1,25.37,0.0,Medium,Sunny,Low,Saturday,9,0,2026-06-20 09:34:49
RIDE000284,Ola,Chandanagar,Moosapet,15.54,73,Mini,475.77,51.32,1.67,12,4.6,0,0.0,0.0,High,Sunny,High,Friday,9,0,2026-07-10 09:35:53
RIDE000285,Rapido,Panjagutta,Ameerpet,1.49,9,Bike,31.96,17.12,1.13,6,4.2,0,0.0,0.0,Low,Cloudy,Medium,Thursday,1,0,2026-06-18 01:04:38
RIDE000286,Rapido,Kondapur,Somajiguda,15.76,74,Auto,282.05,29.97,1.12,3,4.4,1,88.85,0.0,Low,Cloudy,High,Sunday,12,0,2026-05-10 12:48:54
RIDE000287,Rapido,Dilsukhnagar,Malakpet,3.98,14,Bike,71.07,17.48,1.68,10,4.6,0,0.0,0.0,High,Sunny,Medium,Saturday,20,0,2026-06-20 20:39:59
