product_id,platform,product_name,brand,category,subcategory,original_price,selling_price,discount_percentage,cashback,coupon_discount,final_price,delivery_days,seller_name,seller_rating,product_rating,review_count,stock_status,exchange_available,emi_available,day_of_week,festival_indicator,timestamp
ITEM000115,Amazon,Penguin Fiction Pro 949,Penguin,Books,Fiction,840.7,661.29,21.34,0.0,0.0,661.29,4,RetailNet,3.8,4.3,48535,In Stock,No,No,Saturday,0,2026-02-07 09:50:11
ITEM000116,Ajio,Levis T-Shirts Ultra 740,Levis,Fashion,T-Shirts,2524.47,2182.91,13.53,0.0,0.0,2182.91,3,Style Hub Sellers,4.2,4.3,31148,In Stock,No,Yes,Saturday,0,2026-06-20 06:40:05
ITEM000117,Flipkart,Decathlon Fitness Equipment Plus 719,Decathlon,Sports,Fitness Equipment,23401.56,20787.61,11.17,0.0,0.0,20787.61,5,TrueValue Retail,3.9,4.1,1138,In Stock,No,No,Sunday,0,2026-06-07 06:35:43
ITEM000118,Ajio,Roadster Jackets Ultra 814,Roadster,Fashion,Jackets,3164.38,2888.76,8.71,0.0,0.0,2888.76,3,PrimeMart Retail,4.2,3.1,40631,In Stock,No,Yes,Wednesday,0,2026-04-29 16:41:29
ITEM000119,Flipkart,Levis T-Shirts 2.0 846,Levis,Fashion,T-Shirts,1525.55,1455.68,4.58,0.0,0.0,1455.68,3,Style Hub Sellers,4.3,4.0,26934,In Stock,No,No,Monday,0,2026-04-06 14:22:41
ITEM000120,Ajio,L'Oreal Haircare 2.0 128,L'Oreal,Beauty,Haircare,1957.12,1627.74,16.83,0.0,0.0,1627.74,4,TechZone India,4.2,3.6,29042,In Stock,No,No,Sunday,0,2026-03-15 02:04:27
ITEM000121,Amazon,Boult Headphones 2.0 779,Boult,Electronics,Headphones,3292.47,2950.05,10.4,0.0,0.0,2950.05,1,Cloudtail India,4.2,4.2,44732,In Stock,No,Yes,Thursday,0,2026-05-21 05:47:52
ITEM000122,Amazon,Mi Television Prime 964,Mi,Electronics,Television,75136.47,58711.64,21.86,0.0,0.0,58711.64,5,Ajio Retail,4.4,3.9,1450,In Stock,No,No,Sunday,0,2026-05-03 14:22:37
ITEM000123,Flipkart,Puma T-Shirts Max 152,Puma,Fashion,T-Shirts,1542.78,1115.43,27.7,58.85,0.0,1056.58,1,PrimeMart Retail,4.1,3.2,28969,In Stock,No,No,Wednesday,0,2026-04-01 11:57:01
ITEM000124,Amazon,Soch Sarees Pro 472,Soch,Fashion,Sarees,6543.36,6183.48,5.5,0.0,0.0,6183.48,3,OmniTech Sellers,4.0,3.3,14310,In Stock,No,Yes,Tuesday,0,2026-03-24 02:52:38
ITEM000125,Flipkart,Woodland Shoes Trendy 783,Woodland,Fashion,Shoes,6600.5,5360.27,18.79,0.0,0.0,5360.27,5,Appario Retail,4.4,3.2,30305,In Stock,No,Yes,Sunday,0,2026-07-19 07:40:11
ITEM000126,Amazon,Apple Tablet Lite 11,Apple,Electronics,Tablet,73100.67,63758.4,12.78,0.0,0.0,63758.4,1,Flipkart Wholesale,4.2,4.0,50299,In Stock,No,Yes,Thursday,0,2026-05-28 04:47:49
ITEM000127,Amazon,boAt Speaker Lite 273,boAt,Electronics,Speaker,18747.04,15168.23,19.09,0.0,0.0,15168.23,20,Ajio Retail,4.6,4.4,25697,Out of Stock,Yes,Yes,Monday,0,2026-05-25 07:31:27
ITEM000128,Ajio,Adidas Shoes Max 104,Adidas,Fashion,Shoes,8226.82,6825.79,17.03,0.0,869.53,5956.26,12,PrimeMart Retail,4.0,4.2,46341,Out of Stock,No,Yes,Monday,0,2026-03-02 03:34:49
ITEM000129,Flipkart,Samsung Tablet Signature 776,Samsung,Electronics,Tablet,11542.7,8313.05,27.98,349.54,0.0,7963.51,7,Ajio Retail,4.5,3.8,47767,In Stock,Yes,Yes,Monday,0,2026-07-06 06:50:55
ITEM000130,Ajio,Soch Sarees Prime 88,Soch,Fashion,Sarees,2554.03,2151.77,15.75,0.0,0.0,2151.77,3,Urban Trade Co,4.2,3.5,45201,In Stock,No,No,Thursday,0,2026-03-19 02:41:01
ITEM000131,Amazon,Samsung Smartwatch Pro 6,Samsung,Electronics,Smartwatch,41740.61,30353.77,27.28,401.62,0.0,29952.15,2,HomeEssentials Store,4.5,4.8,16241,In Stock,Yes,No,Friday,0,2026-07-10 20:13:59
ITEM000132,Flipkart,Nike Sportswear Series 224,Nike,Sports,Sportswear,1399.7,1007.92,27.99,21.19,0.0,986.73,1,HomeEssentials Store,3.9,3.7,27535,In Stock,No,No,Tuesday,0,2026-07-21 08:40:35
ITEM000133,Ajio,Nike Shoes Everyday 978,Nike,Fashion,Shoes,10302.0,7264.97,29.48,398.44,0.0,6866.53,19,Appario Retail,4.5,4.2,31177,Out of Stock,No,Yes,Tuesday,0,2026-06-23 01:48:13
ITEM000134,Amazon,Biba Sarees Series 98,Biba,Fashion,Sarees,3157.58,2300.3,27.15,0.0,0.0,2300.3,2,Cloudtail India,4.5,4.4,24858,In Stock,No,Yes,Tuesday,1,2026-07-14 17:05:09
ITEM000135,Ajio,Adidas Shoes Pro 814,Adidas,Fashion,Shoes,6022.78,5278.97,12.35,0.0,0.0,5278.97,4,Style Hub Sellers,4.9,3.6,1662,In Stock,No,No,Tuesday,0,2026-03-31 14:50:47
ITEM000136,Flipkart,Levis T-Shirts 2.0 846,Levis,Fashion,T-Shirts,1934.23,1656.47,14.36,0.0,0.0,1656.47,3,HomeEssentials Store,4.1,4.3,26940,In Stock,No,No,Friday,0,2026-06-19 01:35:43
ITEM000137,Ajio,Flying Machine Jeans Edition 611,Flying Machine,Fashion,Jeans,4204.34,3157.46,24.9,0.0,0.0,3157.46,2,Cloudtail India,4.0,3.6,18491,In Stock,No,Yes,Monday,0,2026-07-20 21:13:31
ITEM000138,Flipkart,Nike Shoes Everyday 978,Nike,Fashion,Shoes,4062.6,3693.31,9.09,0.0,617.55,3075.76,7,TrueValue Retail,3.7,4.1,31175,In Stock,No,Yes,Thursday,0,2026-04-30 18:28:41
ITEM000139,Flipkart,Mysore Silk Sarees Series 937,Mysore Silk,Fashion,Sarees,12199.78,9969.66,18.28,0.0,0.0,9969.66,2,TechZone India,3.9,4.6,5501,In Stock,No,Yes,Monday,0,2026-05-04 14:28:17
ITEM000140,Amazon,Apple Smartwatch Ultra 623,Apple,Electronics,Smartwatch,29892.94,20088.06,32.8,0.0,0.0,20088.06,2,Appario Retail,3.6,4.3,17635,In Stock,Yes,Yes,Friday,0,2026-06-12 09:07:33
ITEM000141,Flipkart,Pigeon Cookware 2.0 34,Pigeon,Home & Kitchen,Cookware,2537.46,1887.62,25.61,0.0,0.0,1887.62,3,TrueValue Retail,3.8,3.1,29663,In Stock,No,No,Monday,0,2026-04-20 06:31:36
ITEM000142,Flipkart,Fastrack Watches Prime 840,Fastrack,Fashion,Watches,6120.44,3994.81,34.73,0.0,0.0,3994.81,1,Flipkart Wholesale,4.1,3.9,53097,In Stock,No,No,Sunday,0,2026-05-03 20:22:03
ITEM000143,Flipkart,Westland Non-Fiction Signature 965,Westland,Books,Non-Fiction,1496.21,1165.25,22.12,0.0,0.0,1165.25,5,PrimeMart Retail,4.4,3.7,34563,In Stock,No,No,Thursday,0,2026-06-25 02:16:48
ITEM000144,Flipkart,Philips Kitchen Appliances 2.0 235,Philips,Home & Kitchen,Kitchen Appliances,1526.96,1286.01,15.78,0.0,0.0,1286.01,3,Appario Retail,3.9,4.1,7631,In Stock,No,No,Wednesday,0,2026-05-27 21:29:35
ITEM000145,Flipkart,Cosco Fitness Equipment Max 237,Cosco,Sports,Fitness Equipment,20970.28,15360.73,26.75,0.0,0.0,15360.73,1,OmniTech Sellers,4.1,3.8,18823,In Stock,No,No,Tuesday,0,2026-04-21 14:06:20
ITEM000146,Flipkart,Westland Non-Fiction Signature 965,Westland,Books,Non-Fiction,1178.57,1108.09,5.98,0.0,0.0,1108.09,3,OmniTech Sellers,4.9,3.6,34657,In Stock,No,No,Sunday,0,2026-06-28 04:15:14
ITEM000147,Flipkart,Soch Sarees Essential 962,Soch,Fashion,Sarees,4931.54,4472.91,9.3,185.38,0.0,4287.53,7,Flipkart Wholesale,3.6,4.8,14863,In Stock,No,No,Friday,0,2026-02-27 13:03:30
ITEM000148,Flipkart,Nike Sportswear Plus 456,Nike,Sports,Sportswear,2841.34,2651.54,6.68,0.0,0.0,2651.54,1,RetailNet,4.5,4.5,14089,In Stock,No,Yes,Thursday,0,2026-07-30 08:12:49
ITEM000149,Amazon,W Kurtas Everyday 11,W,Fashion,Kurtas,2657.04,1804.4,32.09,0.0,221.66,1582.74,3,TrueValue Retail,3.9,4.0,11195,In Stock,No,No,Wednesday,0,2026-02-25 05:30:41
ITEM000150,Flipkart,Wildcraft Jackets Everyday 79,Wildcraft,Fashion,Jackets,4222.72,3409.85,19.25,0.0,0.0,3409.85,2,TrueValue Retail,4.5,4.8,36588,In Stock,No,Yes,Sunday,0,2026-06-14 22:53:54
ITEM000151,Amazon,Sugar Makeup Plus 663,Sugar,Beauty,Makeup,2228.98,1524.18,31.62,0.0,0.0,1524.18,4,PrimeMart Retail,3.9,4.5,35527,In Stock,No,Yes,Friday,1,2026-07-17 20:19:09
ITEM000152,Flipkart,Realme Mobile Signature 430,Realme,Electronics,Mobile,119071.49,111367.56,6.47,565.78,0.0,110801.78,1,Cloudtail India,4.2,4.4,6514,In Stock,No,Yes,Saturday,0,2026-07-18 01:24:46
ITEM000153,Amazon,Xiaomi Tablet Premium 732,Xiaomi,Electronics,Tablet,9817.15,6707.08,31.68,0.0,0.0,6707.08,7,Appario Retail,4.0,4.5,42984,In Stock,Yes,Yes,Friday,0,2026-03-20 00:15:23
ITEM000154,Ajio,Nike Jackets Classic 825,Nike,Fashion,Jackets,3129.96,2923.07,6.61,0.0,344.63,2578.44,3,TechZone India,4.4,4.2,15390,In Stock,No,No,Wednesday,0,2026-05-20 04:11:31
ITEM000155,Flipkart,Dell Laptop Premium 605,Dell,Electronics,Laptop,37072.86,29228.24,21.16,0.0,0.0,29228.24,5,TrueValue Retail,3.9,3.5,42506,In Stock,Yes,Yes,Tuesday,0,2026-03-17 05:01:44
ITEM000156,Amazon,Wakefit Home Decor Plus 928,Wakefit,Home & Kitchen,Home Decor,5570.21,5322.89,4.44,66.04,422.76,4834.09,2,WS Retail,4.4,3.5,7140,In Stock,No,Yes,Sunday,0,2026-06-21 23:37:20
ITEM000157,Amazon,Asus Laptop Essential 798,Asus,Electronics,Laptop,85632.59,57827.69,32.47,201.67,0.0,57626.02,9,Urban Trade Co,4.3,3.9,6738,Out of Stock,Yes,No,Friday,0,2026-06-19 05:33:30
ITEM000158,Ajio,Allen Solly T-Shirts Signature 834,Allen Solly,Fashion,T-Shirts,2472.62,1146.06,53.65,0.0,0.0,1146.06,4,HomeEssentials Store,4.5,4.5,16757,In Stock,No,No,Monday,1,2026-05-18 05:30:13
ITEM000159,Flipkart,Sugar Makeup Pro 541,Sugar,Beauty,Makeup,1929.26,1724.37,10.62,0.0,243.56,1480.81,1,Style Hub Sellers,4.6,3.8,43178,In Stock,No,No,Tuesday,0,2026-07-21 10:54:27
ITEM000160,Ajio,Levis Jeans Lite 782,Levis,Fashion,Jeans,3942.75,2850.61,27.7,0.0,0.0,2850.61,3,OmniTech Sellers,4.0,3.7,9624,In Stock,No,Yes,Sunday,0,2026-02-08 02:11:16
ITEM000161,Amazon,boAt Speaker Neo 172,boAt,Electronics,Speaker,17966.6,13703.13,23.73,0.0,0.0,13703.13,1,Ajio Retail,3.4,4.1,4129,In Stock,Yes,No,Saturday,0,2026-03-07 08:22:35
ITEM000162,Amazon,Titan Watches 2.0 910,Titan,Fashion,Watches,1403.38,1317.77,6.1,0.0,0.0,1317.77,3,TechZone India,4.6,4.1,22672,In Stock,No,No,Tuesday,0,2026-03-17 18:24:43
ITEM000163,Ajio,Mamaearth Haircare Edition 830,Mamaearth,Beauty,Haircare,1527.84,1172.92,23.23,0.0,0.0,1172.92,1,Ajio Retail,4.2,4.4,53791,In Stock,No,No,Sunday,0,2026-04-19 22:43:21
ITEM000164,Flipkart,Penguin Non-Fiction Everyday 49,Penguin,Books,Non-Fiction,212.3,176.91,16.67,0.0,24.64,152.27,2,WS Retail,4.5,4.7,2070,In Stock,No,No,Wednesday,0,2026-05-06 04:52:49
ITEM000165,Amazon,Hawkins Cookware Trendy 627,Hawkins,Home & Kitchen,Cookware,3821.19,2557.9,33.06,0.0,448.89,2109.01,3,HomeEssentials Store,4.7,4.7,26766,In Stock,No,Yes,Saturday,0,2026-03-07 12:16:47
ITEM000166,Flipkart,Boult Headphones Neo 204,Boult,Electronics,Headphones,26747.04,24992.43,6.56,0.0,0.0,24992.43,3,Urban Trade Co,4.2,4.5,17961,In Stock,No,Yes,Friday,0,2026-03-27 04:03:29
ITEM000167,Amazon,L'Oreal Haircare 2.0 128,L'Oreal,Beauty,Haircare,1882.85,1351.51,28.22,0.0,0.0,1351.51,2,Cloudtail India,3.7,3.7,29131,In Stock,No,No,Monday,0,2026-04-20 09:13:16
ITEM000168,Ajio,Flying Machine Jeans Ultra 294,Flying Machine,Fashion,Jeans,4260.7,4038.72,5.21,0.0,0.0,4038.72,1,WS Retail,4.5,4.3,50316,In Stock,No,No,Monday,0,2026-03-09 08:17:13
ITEM000169,Flipkart,W Kurtas Plus 696,W,Fashion,Kurtas,1395.44,961.32,31.11,0.0,0.0,961.32,1,Cloudtail India,4.5,4.3,12439,In Stock,No,No,Friday,0,2026-04-17 21:03:55
ITEM000170,Ajio,Dove Haircare Signature 772,Dove,Beauty,Haircare,2049.22,1991.43,2.82,0.0,0.0,1991.43,1,RetailNet,4.2,4.3,52800,In Stock,No,No,Sunday,0,2026-03-29 00:10:25
ITEM000171,Amazon,GoPro Camera Trendy 89,GoPro,Electronics,Camera,159650.04,141960.82,11.08,0.0,0.0,141960.82,3,Flipkart Wholesale,4.0,3.7,6116,In Stock,Yes,No,Sunday,0,2026-06-14 00:37:41
ITEM000172,Ajio,Fabindia Sarees Neo 250,Fabindia,Fashion,Sarees,3760.6,2583.53,31.3,0.0,0.0,2583.53,3,Ajio Retail,4.0,4.6,42301,In Stock,No,Yes,Monday,0,2026-06-22 00:20:52
ITEM000173,Amazon,Roadster Jackets Signature 771,Roadster,Fashion,Jackets,7710.19,5794.98,24.84,0.0,0.0,5794.98,7,Flipkart Wholesale,4.1,4.5,21878,In Stock,No,No,Sunday,0,2026-06-14 23:47:50
ITEM000174,Flipkart,Milton Cookware Neo 404,Milton,Home & Kitchen,Cookware,7089.94,6287.36,11.32,0.0,244.08,6043.28,1,PrimeMart Retail,3.9,4.0,6324,In Stock,No,No,Thursday,0,2026-04-16 16:40:19
ITEM000175,Flipkart,Wakefit Home Decor Classic 35,Wakefit,Home & Kitchen,Home Decor,2076.34,1639.06,21.06,28.62,227.21,1383.23,2,Flipkart Wholesale,4.4,3.9,36204,In Stock,No,No,Tuesday,1,2026-07-14 11:34:23
ITEM000176,Ajio,Dove Haircare Trendy 156,Dove,Beauty,Haircare,2263.94,1782.63,21.26,0.0,0.0,1782.63,2,Style Hub Sellers,3.9,4.7,37022,In Stock,No,No,Monday,0,2026-04-06 18:40:05
ITEM000177,Flipkart,Apple Tablet Lite 11,Apple,Electronics,Tablet,56588.66,47115.72,16.74,0.0,0.0,47115.72,2,Ajio Retail,4.5,4.1,50284,In Stock,No,No,Wednesday,0,2026-03-11 18:39:50
ITEM000178,Ajio,W Kurtas Max 709,W,Fashion,Kurtas,1746.01,1151.67,34.04,0.0,0.0,1151.67,5,Flipkart Wholesale,4.1,4.3,14790,In Stock,No,No,Wednesday,0,2026-02-04 01:03:18
ITEM000179,Flipkart,Lakme Skincare Classic 670,Lakme,Beauty,Skincare,2270.65,1766.57,22.2,0.0,0.0,1766.57,2,Style Hub Sellers,4.1,4.9,44017,In Stock,No,Yes,Tuesday,0,2026-04-07 10:58:17
ITEM000180,Amazon,Asus Laptop Trendy 402,Asus,Electronics,Laptop,94609.14,70152.68,25.85,669.58,0.0,69483.1,5,OmniTech Sellers,4.5,3.3,1704,In Stock,No,Yes,Friday,0,2026-04-24 00:37:01
ITEM000181,Flipkart,Milton Cookware Pro 431,Milton,Home & Kitchen,Cookware,5025.31,2101.08,58.19,78.64,0.0,2022.44,2,WS Retail,4.5,4.2,41037,In Stock,No,No,Monday,1,2026-07-13 03:03:14
ITEM000182,Amazon,Apple Headphones Everyday 479,Apple,Electronics,Headphones,16879.4,14592.24,13.55,0.0,155.34,14436.9,2,Cloudtail India,3.9,4.3,4741,In Stock,Yes,Yes,Monday,0,2026-06-15 16:18:31
ITEM000183,Amazon,Pepe Jeans Jeans Plus 380,Pepe Jeans,Fashion,Jeans,4996.99,3839.19,23.17,0.0,175.44,3663.75,2,Urban Trade Co,4.3,3.6,10798,In Stock,No,Yes,Sunday,0,2026-05-03 17:07:19
ITEM000184,Amazon,Motorola Mobile Prime 707,Motorola,Electronics,Mobile,56802.27,45640.62,19.65,0.0,80.71,45559.91,2,TechZone India,4.2,3.5,18605,In Stock,Yes,Yes,Friday,0,2026-02-27 00:01:17
ITEM000185,Ajio,Global Desi Kurtas Series 169,Global Desi,Fashion,Kurtas,4879.96,4167.49,14.6,0.0,0.0,4167.49,10,WS Retail,4.1,3.6,12462,Out of Stock,No,Yes,Saturday,0,2026-03-07 20:26:37
ITEM000186,Ajio,Mysore Silk Sarees Everyday 724,Mysore Silk,Fashion,Sarees,14776.38,13774.54,6.78,290.89,1358.3,12125.35,2,WS Retail,4.2,4.5,38441,In Stock,No,No,Friday,0,2026-07-03 01:47:56
ITEM000187,Amazon,Roadster Jackets Ultra 814,Roadster,Fashion,Jackets,7547.93,6351.58,15.85,0.0,702.89,5648.69,2,Appario Retail,3.5,3.4,40620,In Stock,No,Yes,Sunday,0,2026-04-19 08:36:01
ITEM000188,Flipkart,Soch Sarees Essential 895,Soch,Fashion,Sarees,8000.22,7660.21,4.25,0.0,0.0,7660.21,4,Ajio Retail,4.1,4.4,37043,In Stock,No,No,Saturday,0,2026-02-14 21:13:58
ITEM000189,Amazon,Flying Machine Jeans Max 720,Flying Machine,Fashion,Jeans,2837.43,2177.44,23.26,57.16,341.55,1778.73,1,TrueValue Retail,3.8,3.7,15231,In Stock,No,Yes,Thursday,0,2026-04-16 06:54:44
ITEM000190,Amazon,Skechers Shoes Everyday 307,Skechers,Fashion,Shoes,10122.46,8452.25,16.5,0.0,0.0,8452.25,2,Style Hub Sellers,4.6,3.9,600,In Stock,No,Yes,Tuesday,0,2026-04-21 14:55:21
ITEM000191,Amazon,Mysore Silk Sarees Max 248,Mysore Silk,Fashion,Sarees,11267.53,8431.49,25.17,0.0,0.0,8431.49,7,Appario Retail,4.5,4.2,30935,In Stock,No,Yes,Wednesday,0,2026-07-15 11:53:37
ITEM000192,Flipkart,Levis Jeans Lite 782,Levis,Fashion,Jeans,4763.11,4455.41,6.46,0.0,347.37,4108.04,2,PrimeMart Retail,4.0,3.6,9707,In Stock,No,Yes,Sunday,0,2026-05-03 23:56:34
ITEM000193,Ajio,Reebok Shoes Neo 852,Reebok,Fashion,Shoes,6950.23,4526.68,34.87,57.43,0.0,4469.25,4,Cloudtail India,4.1,3.9,15989,In Stock,No,Yes,Thursday,0,2026-05-21 05:43:46
ITEM000194,Ajio,Vero Moda Dresses Pro 147,Vero Moda,Fashion,Dresses,2831.12,2444.39,13.66,0.0,0.0,2444.39,5,WS Retail,4.1,4.5,25393,In Stock,No,Yes,Friday,0,2026-04-24 21:37:03
ITEM000195,Amazon,Lenovo Tablet Classic 17,Lenovo,Electronics,Tablet,71792.49,62201.01,13.36,0.0,1144.95,61056.06,1,OmniTech Sellers,4.4,3.8,27523,In Stock,No,No,Friday,0,2026-02-20 10:05:23
ITEM000196,Flipkart,Titan Watches Edition 260,Titan,Fashion,Watches,13684.05,10009.88,26.85,0.0,0.0,10009.88,3,TechZone India,4.0,3.9,1251,In Stock,No,Yes,Saturday,0,2026-07-11 08:45:44
ITEM000197,Amazon,Noise Smartwatch Edition 403,Noise,Electronics,Smartwatch,41292.08,38158.01,7.59,0.0,0.0,38158.01,4,PrimeMart Retail,4.6,3.7,1800,In Stock,No,Yes,Friday,0,2026-03-20 19:59:08
ITEM000198,Flipkart,Puma T-Shirts Max 840,Puma,Fashion,T-Shirts,2154.49,1543.91,28.34,0.0,0.0,1543.91,1,Appario Retail,3.7,4.0,27657,In Stock,No,Yes,Tuesday,0,2026-04-07 11:50:47
ITEM000199,Ajio,Casio Watches Prime 982,Casio,Fashion,Watches,3005.06,2865.93,4.63,0.0,0.0,2865.93,2,Urban Trade Co,3.9,4.1,54505,In Stock,No,No,Saturday,0,2026-06-27 12:53:01
ITEM000200,Amazon,Fire-Boltt Smartwatch Essential 142,Fire-Boltt,Electronics,Smartwatch,23011.37,19518.24,15.18,0.0,553.8,18964.44,5,Cloudtail India,3.8,4.2,30943,In Stock,No,No,Tuesday,0,2026-05-26 21:23:37
ITEM000201,Ajio,Fabindia Sarees Neo 250,Fabindia,Fashion,Sarees,14658.57,10403.19,29.03,0.0,0.0,10403.19,2,Style Hub Sellers,4.1,4.3,42222,In Stock,No,Yes,Thursday,0,2026-02-19 14:32:41
ITEM000202,Amazon,GoPro Camera Trendy 89,GoPro,Electronics,Camera,103231.21,72158.62,30.1,0.0,0.0,72158.62,1,Ajio Retail,3.7,3.9,6109,In Stock,Yes,Yes,Wednesday,0,2026-06-03 13:59:50
ITEM000203,Flipkart,Nikon Camera Max 414,Nikon,Electronics,Camera,98306.88,68215.14,30.61,0.0,0.0,68215.14,2,Urban Trade Co,3.9,4.4,14535,In Stock,Yes,Yes,Monday,0,2026-05-25 09:11:37
ITEM000204,Ajio,Fossil Watches Signature 994,Fossil,Fashion,Watches,7901.71,7392.84,6.44,0.0,0.0,7392.84,1,Urban Trade Co,4.1,4.1,19057,In Stock,No,Yes,Saturday,0,2026-05-23 14:49:46
ITEM000205,Amazon,Lenovo Tablet Classic 17,Lenovo,Electronics,Tablet,40360.0,33442.3,17.14,0.0,1188.11,32254.19,2,OmniTech Sellers,4.5,3.7,27585,In Stock,No,Yes,Monday,0,2026-06-29 11:28:52
ITEM000206,Amazon,Milton Cookware Plus 328,Milton,Home & Kitchen,Cookware,2679.31,2055.83,23.27,0.0,0.0,2055.83,1,WS Retail,4.2,4.0,25067,In Stock,No,Yes,Monday,0,2026-04-13 11:24:36
ITEM000207,Flipkart,Penguin Non-Fiction Series 496,Penguin,Books,Non-Fiction,332.87,286.43,13.95,0.0,0.0,286.43,2,RetailNet,3.3,4.4,52026,In Stock,No,No,Sunday,0,2026-02-15 14:17:54
ITEM000208,Amazon,Sony Television Pro 728,Sony,Electronics,Television,19639.78,16858.79,14.16,0.0,276.54,16582.25,3,Style Hub Sellers,4.1,4.9,40613,In Stock,Yes,Yes,Friday,0,2026-05-29 19:27:46
ITEM000209,Amazon,Ikea Furniture Series 896,Ikea,Home & Kitchen,Furniture,4382.5,3591.9,18.04,0.0,0.0,3591.9,9,TechZone India,4.4,4.0,8945,Out of Stock,No,Yes,Thursday,0,2026-07-16 01:18:09
ITEM000210,Amazon,Fabindia Kurtas Prime 762,Fabindia,Fashion,Kurtas,1481.98,1361.5,8.13,0.0,221.97,1139.53,1,WS Retail,4.5,5.0,9031,In Stock,No,No,Thursday,0,2026-06-25 04:06:26
ITEM000211,Ajio,Fabindia Kurtas Series 349,Fabindia,Fashion,Kurtas,2673.12,2233.39,16.45,0.0,382.23,1851.16,4,Appario Retail,4.2,4.6,32925,In Stock,No,Yes,Thursday,0,2026-05-14 08:34:51
ITEM000212,Ajio,Flying Machine Jeans Series 52,Flying Machine,Fashion,Jeans,2134.85,1642.55,23.06,0.0,138.22,1504.33,4,Style Hub Sellers,3.5,4.8,18963,In Stock,No,Yes,Thursday,0,2026-04-30 10:33:54
ITEM000213,Flipkart,Samsung Mobile 2.0 12,Samsung,Electronics,Mobile,137861.5,101769.36,26.18,0.0,0.0,101769.36,1,Style Hub Sellers,4.1,3.8,17053,In Stock,No,Yes,Monday,0,2026-06-22 09:11:17
ITEM000214,Amazon,Canon Camera Premium 250,Canon,Electronics,Camera,36580.72,26341.78,27.99,0.0,0.0,26341.78,2,RetailNet,4.0,4.3,38717,In Stock,No,No,Tuesday,0,2026-07-21 23:42:43
ITEM000215,Amazon,Nike Jackets Series 634,Nike,Fashion,Jackets,7134.74,6477.63,9.21,183.22,89.02,6205.39,3,Flipkart Wholesale,4.3,4.2,12712,In Stock,No,Yes,Friday,0,2026-02-20 19:50:48
ITEM000216,Ajio,Fabindia Kurtas Series 349,Fabindia,Fashion,Kurtas,3360.66,2602.5,22.56,0.0,306.76,2295.74,2,HomeEssentials Store,3.7,4.6,32881,In Stock,No,Yes,Wednesday,0,2026-02-04 20:39:48
ITEM000217,Amazon,Mysore Silk Sarees Everyday 724,Mysore Silk,Fashion,Sarees,8298.6,6856.3,17.38,0.0,0.0,6856.3,2,TechZone India,3.8,4.6,38525,In Stock,No,Yes,Friday,0,2026-06-12 10:04:29
ITEM000218,Amazon,Nestasia Home Decor Prime 943,Nestasia,Home & Kitchen,Home Decor,3379.42,2273.67,32.72,0.0,0.0,2273.67,1,TechZone India,3.9,4.6,7618,In Stock,No,Yes,Friday,0,2026-03-06 01:52:43
ITEM000219,Flipkart,Bloomsbury Fiction Plus 747,Bloomsbury,Books,Fiction,263.15,216.78,17.62,6.2,0.0,210.58,3,OmniTech Sellers,4.9,3.7,30879,In Stock,No,No,Friday,0,2026-06-26 07:11:47
ITEM000220,Amazon,Dove Haircare Everyday 75,Dove,Beauty,Haircare,738.1,687.84,6.81,0.0,0.0,687.84,4,Cloudtail India,4.4,4.1,24410,In Stock,No,No,Sunday,0,2026-05-31 05:38:43
ITEM000221,Flipkart,JBL Headphones Ultra 417,JBL,Electronics,Headphones,19343.58,13927.38,28.0,0.0,0.0,13927.38,3,RetailNet,3.7,3.3,50261,In Stock,Yes,Yes,Wednesday,0,2026-03-18 07:41:36
ITEM000222,Ajio,Fossil Watches Lite 324,Fossil,Fashion,Watches,15793.3,14844.12,6.01,0.0,0.0,14844.12,1,Style Hub Sellers,4.2,4.3,29064,In Stock,No,Yes,Tuesday,0,2026-06-16 00:08:00
ITEM000223,Flipkart,Dove Haircare Signature 772,Dove,Beauty,Haircare,1934.77,1754.06,9.34,0.0,300.73,1453.33,1,WS Retail,4.8,4.4,52782,In Stock,No,No,Saturday,0,2026-03-21 18:13:11
ITEM000224,Flipkart,Bata Shoes Neo 816,Bata,Fashion,Shoes,5858.79,4043.74,30.98,0.0,0.0,4043.74,1,Cloudtail India,4.1,3.5,26607,In Stock,No,Yes,Tuesday,0,2026-05-26 10:39:10
ITEM000225,Amazon,Vero Moda Dresses Ultra 389,Vero Moda,Fashion,Dresses,2182.52,2041.09,6.48,0.0,246.32,1794.77,2,WS Retail,4.0,4.4,51410,In Stock,No,Yes,Monday,0,2026-02-23 04:28:48
ITEM000226,Amazon,Nestasia Home Decor 2.0 447,Nestasia,Home & Kitchen,Home Decor,3430.1,2802.05,18.31,0.0,0.0,2802.05,1,Flipkart Wholesale,3.6,4.4,40658,In Stock,No,Yes,Monday,0,2026-05-11 09:43:54
ITEM000227,Amazon,Pepe Jeans Jeans Edition 492,Pepe Jeans,Fashion,Jeans,1713.68,1437.78,16.1,0.0,125.31,1312.47,7,Appario Retail,3.6,4.2,32133,In Stock,No,No,Thursday,0,2026-07-09 21:12:50
ITEM000228,Flipkart,Sony Headphones 2.0 938,Sony,Electronics,Headphones,8033.14,6645.01,17.28,0.0,0.0,6645.01,4,HomeEssentials Store,4.0,4.0,39560,In Stock,Yes,No,Monday,0,2026-03-30 08:14:13
